-2.453593187965452671e-04,1.902626361697912216e-03,1.219598198076710105e-04,9.999971389770507812e-01,3.758097408000000000e+09,5.906243290519341826e-01
-2.364613028476014733e-04,1.917466754093766212e-03,1.174565622932277620e-04,9.999971389770507812e-01,3.758097408000000000e+09,6.004895220976322889e-01
-2.388341235928237438e-04,1.906936173327267170e-03,1.147595612565055490e-04,9.999971389770507812e-01,3.758097408000000000e+09,6.090303650125861168e-01
-2.447493898216634989e-04,1.876384136267006397e-03,1.224201550940051675e-04,9.999971985816955566e-01,3.758097408000000000e+09,6.222676440374925733e-01
-2.474359935149550438e-04,1.878031878732144833e-03,1.148556766565889120e-04,9.999971985816955566e-01,3.758097408000000000e+09,6.303794539999216795e-01
-2.496579836588352919e-04,1.880414318293333054e-03,1.216740784002467990e-04,9.999971985816955566e-01,3.758097408000000000e+09,6.432643710868433118e-01
-2.518227265682071447e-04,1.865945523604750633e-03,1.247378822881728411e-04,9.999972581863403320e-01,3.758097408000000000e+09,6.512942780973389745e-01
-2.603950561024248600e-04,1.898212591186165810e-03,1.134394406108185649e-04,9.999971985816955566e-01,3.758097408000000000e+09,6.613843420054763556e-01
-2.602565218694508076e-04,1.896876259706914425e-03,1.155316786025650799e-04,9.999971985816955566e-01,3.758097408000000000e+09,6.705394610762596130e-01
-2.660067111719399691e-04,1.906203222461044788e-03,1.105801275116391480e-04,9.999971389770507812e-01,3.758097408000000000e+09,6.800269300583750010e-01
-2.628883230499923229e-04,1.908627804368734360e-03,9.647314436733722687e-05,9.999971389770507812e-01,3.758097408000000000e+09,6.910160940606147051e-01
-2.668996457941830158e-04,1.916677574627101421e-03,9.995661093853414059e-05,9.999971389770507812e-01,3.758097408000000000e+09,7.039817020995542407e-01
-2.684448263607919216e-04,1.938644680194556713e-03,1.007196842692792416e-04,9.999970793724060059e-01,3.758097408000000000e+09,7.079748510150238872e-01
-2.715403679758310318e-04,1.966471550986170769e-03,9.710568701848387718e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.194534330628812313e-01
-2.799049834720790386e-04,1.983187161386013031e-03,7.999356603249907494e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.351113300537690520e-01
-2.833272446878254414e-04,1.993304118514060974e-03,7.354612898780032992e-05,9.999969601631164551e-01,3.758097408000000000e+09,7.379393390147015452e-01
-2.836619678419083357e-04,1.989082898944616318e-03,6.152006972115486860e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.483121680561453104e-01
-2.861469110939651728e-04,1.982779009267687798e-03,7.551595626864582300e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.592906570062041283e-01
-2.943568397313356400e-04,1.962871989235281944e-03,7.629321044078096747e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.718142590019851923e-01
-3.035095578525215387e-04,1.953404862433671951e-03,7.642100536031648517e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.781488810433074832e-01
-2.991242217831313610e-04,1.967206364497542381e-03,6.835145177319645882e-05,9.999970197677612305e-01,3.758097408000000000e+09,7.908162840176373720e-01
-2.964687882922589779e-04,1.979223219677805901e-03,7.933718006825074553e-05,9.999970197677612305e-01,3.758097408000000000e+09,8.026031460613012314e-01
-3.118003660347312689e-04,1.978899585083127022e-03,6.978280725888907909e-05,9.999969601631164551e-01,3.758097408000000000e+09,8.100802310509607196e-01
-3.142018977086991072e-04,1.971759134903550148e-03,6.322864646790549159e-05,9.999970197677612305e-01,3.758097408000000000e+09,8.217633360764011741e-01
-3.072801046073436737e-04,1.971828751266002655e-03,6.616965401917695999e-05,9.999970197677612305e-01,3.758097408000000000e+09,8.302879960974678397e-01
-3.015483962371945381e-04,1.964719267562031746e-03,7.319445285247638822e-05,9.999970197677612305e-01,3.758097408000000000e+09,8.398241871036589146e-01
-3.159325569868087769e-04,1.952591235749423504e-03,7.480987551389262080e-05,9.999970197677612305e-01,3.758097408000000000e+09,8.506315330741927028e-01
-3.096757282037287951e-04,1.943103387020528316e-03,6.562858470715582371e-05,9.999970793724060059e-01,3.758097408000000000e+09,8.592371490085497499e-01
-3.147837996948510408e-04,1.935619278810918331e-03,6.752486660843715072e-05,9.999970793724060059e-01,3.758097408000000000e+09,8.709043700946494937e-01
-3.339717513881623745e-04,1.925248769111931324e-03,7.765837654005736113e-05,9.999970793724060059e-01,3.758097408000000000e+09,8.788720800075680017e-01
-3.274471964687108994e-04,1.939143287017941475e-03,9.381079871673136950e-05,9.999970793724060059e-01,3.758097408000000000e+09,8.885786260943859816e-01
-3.237427154090255499e-04,1.942015253007411957e-03,7.947475387481972575e-05,9.999970793724060059e-01,3.758097408000000000e+09,8.992715460481122136e-01
-3.276192874182015657e-04,1.954988343641161919e-03,7.985518459463492036e-05,9.999970197677612305e-01,3.758097408000000000e+09,9.098123520379886031e-01
-3.365067532286047935e-04,1.981992507353425026e-03,8.124307350954040885e-05,9.999969601631164551e-01,3.758097408000000000e+09,9.238633780041709542e-01
-3.321871045045554638e-04,1.998283667489886284e-03,7.656213711015880108e-05,9.999969601631164551e-01,3.758097408000000000e+09,9.313307250849902630e-01
-3.286532009951770306e-04,2.009630436077713966e-03,7.304551400011405349e-05,9.999969005584716797e-01,3.758097408000000000e+09,9.393112090183421969e-01
-3.314182395115494728e-04,2.013100776821374893e-03,6.441517325583845377e-05,9.999969005584716797e-01,3.758097408000000000e+09,9.505331449909135699e-01
-3.354778164066374302e-04,2.047956688329577446e-03,7.560537778772413731e-05,9.999968409538269043e-01,3.758097408000000000e+09,9.602512880228459835e-01
-3.356516826897859573e-04,2.079363446682691574e-03,7.791320967953652143e-05,9.999967813491821289e-01,3.758098432000000000e+09,9.723398450296372175e-01
-3.431812801863998175e-04,2.096190117299556732e-03,7.320442819036543369e-05,9.999967217445373535e-01,3.758098432000000000e+09,9.830621860455721617e-01
-3.454868856351822615e-04,2.108317799866199493e-03,7.617846131324768066e-05,9.999967217445373535e-01,3.758098432000000000e+09,9.895997430430725217e-01
-3.407768381293863058e-04,2.116990974172949791e-03,7.404652569675818086e-05,9.999967217445373535e-01,3.758098432000000000e+09,9.997399790445342660e-01
-3.485513734631240368e-04,2.116249408572912216e-03,9.234441677108407021e-05,9.999967217445373535e-01,3.758098432000000000e+09,1.010584054049104452e+00
-3.490697417873889208e-04,2.129588974639773369e-03,8.007260476006194949e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.022162031033076346e+00
-3.563937207218259573e-04,2.135505201295018196e-03,8.886821888154372573e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.030584840103983879e+00
-3.586142556741833687e-04,2.134612062945961952e-03,9.237481572199612856e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.040674793999642134e+00
-3.540561883710324764e-04,2.133612986654043198e-03,9.455060353502631187e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.049275177996605635e+00
-3.512782859615981579e-04,2.139770425856113434e-03,8.655272540636360645e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.059436212060973048e+00
-3.600436903070658445e-04,2.140780678018927574e-03,8.502244600094854832e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.068430902087129653e+00
-3.513370465952903032e-04,2.146687358617782593e-03,7.793974509695544839e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.080085939029231668e+00
-3.552707785274833441e-04,2.153556793928146362e-03,7.706050382694229484e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.088135436060838401e+00
-3.504310443531721830e-04,2.154436660930514336e-03,7.819139136699959636e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.098226948059163988e+00
-3.434977843426167965e-04,2.147712046280503273e-03,8.035235077841207385e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.110988608095794916e+00
-3.442329470999538898e-04,2.161673270165920258e-03,7.686384196858853102e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.120826476020738482e+00
-3.532388655003160238e-04,2.160379663109779358e-03,7.276478572748601437e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.130487128044478595e+00
-3.596499445848166943e-04,2.160985954105854034e-03,7.805791392456740141e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.139829527004621923e+00
-3.653988533187657595e-04,2.136391587555408478e-03,6.834477972006425261e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.150775155052542686e+00
-3.686595882754772902e-04,2.139229327440261841e-03,6.399968697223812342e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.159614983014762402e+00
-3.705914714373648167e-04,2.170693129301071167e-03,6.188776023918762803e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.169375361991114914e+00
-3.707443247549235821e-04,2.184214768931269646e-03,6.327636219793930650e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.185110120102763176e+00
-3.706767165567725897e-04,2.202163217589259148e-03,6.147356907604262233e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.189178188098594546e+00
-3.749922325368970633e-04,2.200031885877251625e-03,5.924874130869284272e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.198706145049072802e+00
-3.755463985726237297e-04,2.208954421803355217e-03,7.055020250845700502e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.211075464030727744e+00
-3.782121057156473398e-04,2.201389521360397339e-03,7.679178816033527255e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.217883047997020185e+00
-3.612273430917412043e-04,2.196238143369555473e-03,7.429147080983966589e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.230540520045906305e+00
-3.685046976897865534e-04,2.211907645687460899e-03,8.727835665922611952e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.241520244046114385e+00
-3.738403611350804567e-04,2.214392414316534996e-03,7.003340579103678465e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.248628456029109657e+00
-3.697919892147183418e-04,2.201604191213846207e-03,7.588026346638798714e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.259262207080610096e+00
-3.665420808829367161e-04,2.213538391515612602e-03,8.052695920923724771e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.270453425007872283e+00
-3.579234180506318808e-04,2.202662406489253044e-03,6.852227670606225729e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.281154728028923273e+00
-3.664840478450059891e-04,2.210632897913455963e-03,7.034138980088755488e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.288452942040748894e+00
-3.638172056525945663e-04,2.216219669207930565e-03,7.457144238287582994e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.297720805043354630e+00
-3.629299462772905827e-04,2.208830788731575012e-03,7.307841588044539094e-05,9.999964833259582520e-01,3.758098432000000000e+09,1.311314397025853395e+00
-3.547149244695901871e-04,2.191147999837994576e-03,7.713269587839022279e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.317968484014272690e+00
-3.537446318659931421e-04,2.186869736760854721e-03,7.202878623502328992e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.333165609044954181e+00
-3.530868270900100470e-04,2.174472669139504433e-03,7.937449845485389233e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.340126754017546773e+00
-3.588410618249326944e-04,2.180397743359208107e-03,8.557292312616482377e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.349327328032813966e+00
-3.641377552412450314e-04,2.188576152548193932e-03,7.995482883416116238e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.358565518050454557e+00
-3.561071353033185005e-04,2.170497085899114609e-03,7.276948599610477686e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.371725401026196778e+00
-3.560596087481826544e-04,2.161171752959489822e-03,7.573603943455964327e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.379201483097858727e+00
-3.551913250703364611e-04,2.155415713787078857e-03,7.303478923859074712e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.390393130015581846e+00
-3.499565355014055967e-04,2.167369937524199486e-03,7.370555977104231715e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.399298264062963426e+00
-3.406565811019390821e-04,2.181305550038814545e-03,6.571102130692452192e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.412377133034169674e+00
-3.419931163080036640e-04,2.165578072890639305e-03,6.008250784361734986e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.419671231997199357e+00
-3.537517914082854986e-04,2.176540438085794449e-03,6.629250856349244714e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.430280084023252130e+00
-3.628961567301303148e-04,2.184747252613306046e-03,7.574298797408118844e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.439677869086153805e+00
-3.710749151650816202e-04,2.191939158365130424e-03,8.118147525237873197e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.449041111045517027e+00
-3.698959772009402514e-04,2.185171470046043396e-03,7.815470598870888352e-05,9.999965429306030273e-01,3.758098432000000000e+09,1.462613362004049122e+00
-3.619700146373361349e-04,2.173092216253280640e-03,8.377321501029655337e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.469016149989329278e+00
-3.546635562088340521e-04,2.174990018829703331e-03,7.671496859984472394e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.481153263011947274e+00
-3.575830778572708368e-04,2.168771810829639435e-03,8.974067895906046033e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.490257274010218680e+00
-3.535001014824956656e-04,2.173306653276085854e-03,9.033145761350169778e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.498892180039547384e+00
-3.406904579605907202e-04,2.158560790121555328e-03,9.165714436676353216e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.512662423076108098e+00
-3.493477124720811844e-04,2.161721466109156609e-03,1.065861069946549833e-04,9.999966025352478027e-01,3.758098432000000000e+09,1.518762076040729880e+00
-3.442646411713212729e-04,2.173992572352290154e-03,1.048679623636417091e-04,9.999966025352478027e-01,3.758098432000000000e+09,1.530247353017330170e+00
-3.520053869578987360e-04,2.164589241147041321e-03,9.811482595978304744e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.539414949016645551e+00
-3.593819274101406336e-04,2.154305344447493553e-03,1.001580967567861080e-04,9.999966025352478027e-01,3.758098432000000000e+09,1.550845800084061921e+00
-3.502290928736329079e-04,2.172897104173898697e-03,8.858239743858575821e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.559257892076857388e+00
-3.478659782558679581e-04,2.163666766136884689e-03,8.242352487286552787e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.571075891028158367e+00
-3.478049184195697308e-04,2.144454512745141983e-03,8.521063136868178844e-05,9.999966621398925781e-01,3.758098432000000000e+09,1.578441997990012169e+00
-3.542805206961929798e-04,2.159255091100931168e-03,8.498738316120579839e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.589069964014925063e+00
-3.449423820711672306e-04,2.163054188713431358e-03,9.094045526580885053e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.598799216095358133e+00
-3.413287922739982605e-04,2.161362674087285995e-03,1.052665247698314488e-04,9.999966025352478027e-01,3.758098432000000000e+09,1.612053405027836561e+00
-3.427036863286048174e-04,2.168841660022735596e-03,9.916883573168888688e-05,9.999966025352478027e-01,3.758098432000000000e+09,1.622789899003691971e+00
-3.511297400109469891e-04,2.172641921788454056e-03,1.025808014674112201e-04,9.999966025352478027e-01,3.758098432000000000e+09,1.629844909999519587e+00
-3.331013140268623829e-04,2.183538628742098808e-03,1.046891920850612223e-04,9.999965429306030273e-01,3.758098432000000000e+09,1.643717934028245509e+00
-3.236290067434310913e-04,2.191959880292415619e-03,1.067000630428083241e-04,9.999965429306030273e-01,3.758098432000000000e+09,1.649180608103051782e+00
-3.222271916456520557e-04,2.191842999309301376e-03,1.004956138785928488e-04,9.999965429306030273e-01,3.758098432000000000e+09,1.660727383103221655e+00
-3.199680068064481020e-04,2.191813196986913681e-03,1.025619640131480992e-04,9.999965429306030273e-01,3.758098432000000000e+09,1.669286673073656857e+00
-3.236668417230248451e-04,2.192641375586390495e-03,1.156309081125073135e-04,9.999965429306030273e-01,3.758098432000000000e+09,1.682278179097920656e+00
-3.227717825211584568e-04,2.196189714595675468e-03,1.162545013357885182e-04,9.999965429306030273e-01,3.758098432000000000e+09,1.688149731024168432e+00
-3.145595255773514509e-04,2.214801264926791191e-03,1.190805633086711168e-04,9.999964833259582520e-01,3.758098432000000000e+09,1.698148903087712824e+00
-3.184878733009099960e-04,2.207572339102625847e-03,1.143350018537603319e-04,9.999964833259582520e-01,3.758098432000000000e+09,1.709139799000695348e+00
-3.103993658442050219e-04,2.218134468421339989e-03,1.240810379385948181e-04,9.999964833259582520e-01,3.758098432000000000e+09,1.717821060097776353e+00
-3.072115068789571524e-04,2.231386955827474594e-03,1.296247210120782256e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.730649693054147065e+00
-3.008516505360603333e-04,2.252843230962753296e-03,1.265400496777147055e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.739812794025056064e+00
-3.029207873623818159e-04,2.262341091409325600e-03,1.238177355844527483e-04,9.999963641166687012e-01,3.758098432000000000e+09,1.749322436051443219e+00
-2.883328415919095278e-04,2.262272406369447708e-03,1.240259007317945361e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.760043176007457078e+00
-2.911915653385221958e-04,2.259332686662673950e-03,1.304564357269555330e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.767542586079798639e+00
-2.836736384779214859e-04,2.242294372990727425e-03,1.522198872407898307e-04,9.999964833259582520e-01,3.758098432000000000e+09,1.781676004058681428e+00
-2.986475010402500629e-04,2.252705628052353859e-03,1.501027436461299658e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.789175684098154306e+00
-3.085547650698572397e-04,2.252282341942191124e-03,1.551285531604662538e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.802054702071473002e+00
-2.976789546664804220e-04,2.271992620080709457e-03,1.487303379690274596e-04,9.999963641166687012e-01,3.758098432000000000e+09,1.809001166024245322e+00
-3.197524929419159889e-04,2.257396699860692024e-03,1.541104866191744804e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.821025451994501054e+00
-3.225189284421503544e-04,2.255889121443033218e-03,1.568131701787933707e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.827600723016075790e+00
-3.048711223527789116e-04,2.252541016787290573e-03,1.519315701443701982e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.839865834102965891e+00
-3.125602961517870426e-04,2.256743144243955612e-03,1.622994168428704143e-04,9.999964237213134766e-01,3.758098432000000000e+09,1.850021221092902124e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.221225472000000000e+09,1.858956336043775082e+00
3.252434225942124613e-06,-1.506324906586087309e-06,-3.182437467330601066e-06,9.999989867210388184e-01,3.221750272000000000e+09,1.869205771014094353e+00
2.730381538640358485e-06,1.391743080603191629e-05,-1.643337668610911351e-06,9.999989867210388184e-01,3.221225984000000000e+09,1.880135534098371863e+00
1.085120402422035113e-06,1.988984149647876620e-05,-2.802296421577921137e-06,9.999989867210388184e-01,3.221225984000000000e+09,1.889528842060826719e+00
1.054522272170288488e-05,1.644515577936545014e-05,2.290735920951192384e-07,9.999989867210388184e-01,3.221225472000000000e+09,1.898208796046674252e+00
1.466656976845115423e-05,4.438049472810234874e-06,-1.180301751446677372e-05,9.999989867210388184e-01,3.221225984000000000e+09,1.910772992065176368e+00
1.194482501887250692e-05,7.899461706983856857e-06,-1.824357059376779944e-05,9.999989867210388184e-01,3.221225984000000000e+09,1.924128124024719000e+00
